CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
B;m7;"1;b3;5;b7";x,2,x,3,4,x;B,A,D
B;m7;"1;b3;5;b7";x,x,1,3,2,2;B,F#,A,D
B;m7;"1;b3;5;b7";x,x,1,1,1,1;A,D,F#,B
B;m7;"1;b3;5;b7";2,x,1,4,3,x;D,B,F#,A
B;m7;"1;b3;5;b7";x,x,0,1,0,2;D,A,B,F#
B;m7;"1;b3;5;b7";x,x,2,3,1,4;F#,B,D,A
B;m7;"1;b3;5;b7";x,2,1,1,x,3;D,F#,B,A
B;m7;"1;b3;5;b7";x,4,1,2,0,x;F#,A,D,B
B;m7;"1;b3;5;b7";x,0,2,3,1,x;A,F#,B,D
B;m(maj7);"1;b3;5;7";x,1,3,4,2,x;A#,F#,B,D
B;dim;"1;b3;b5";x,1,2,4,3,x;B,F,B,D
B;dim;"1;b3;b5";x,x,4,3,1,2;B,D,F,B
B;dim;"1;b3;b5";x,x,1,2,4,3;B,F,B,D
B;dim;"1;b3;b5";x,x,x,3,2,1;B,D,F
B;dim;"1;b3;b5";x,4,2,1,x,x;B,D,F
B;6;"1;3;5;6";x,3,1,2,0,x;B,D#,G#,B
B;6;"1;3;5;6";x,1,3,3,3,3;B,F#,B,D#,G#
B;6;"1;3;5;6";1,x,3,2,4,1;B,B,D#,G#,B
B;6;"1;3;5;6";x,1,4,x,x,x;B,G#
B;6;"1;3;5;6";x,x,1,1,1,1;F#,B,D#,G#
B;7(#5);"1;3;#5;b7";x,0,1,0,0,4;A,D#,F##,B,F##
B;7(#5);"1;3;#5;b7";x,1,4,1,3,2;B,F##,A,D#,F##
B;7(#5);"1;3;#5;b7";1,x,1,2,3,1;B,A,D#,F##,B
B;7sus4;"1;4;5;b7";x,1,2,3,0,0;B,E,A,B,E
B;7sus4;"1;4;5;b7";x,1,3,1,4,1;B,F#,A,E,F#
B;7sus4;"1;4;5;b7";1,3,1,4,1,1;B,F#,A,E,F#,B
B;maj7;"1;3;5;7";x,1,3,2,4,1;B,F#,A#,D#,F#
B;maj7;"1;3;5;7";1,4,2,3,1,x;B,F#,A#,D#,F#
B;maj7;"1;3;5;7";x,x,4,3,2,1;B,D#,F#,A#
B;maj7;"1;3;5;7";x,1,3,2,4,x;B,F#,A#,D#
B;maj7;"1;3;5;7";1,x,3,4,2,x;B,A#,D#,F#
B;5;"1;5";1,3,x,x,x,x;B,F#
B;5;"1;5";x,1,3,4,x,x;B,F#,B
B;5;"1;5";x,1,3,x,x,x;B,F#
B;5;"1;5";x,1,3,4,0,x;B,F#,B,B
B;5;"1;5";1,3,4,x,x,x;B,F#,B
B;5;"1;5";1,1,3,x,x,x;F#,B,F#
B;5;"1;5";x,x,1,3,4,x;B,F#,B
B;5;"1;5";x,x,x,1,4,x;B,F#
B;7(#11);"1;3;5;b7;#11";2,x,3,4,1,x;B,A,D#,E#
B;m6;"1;b3;5;6";x,2,0,1,0,3;B,D,G#,B,F#
B;m6;"1;b3;5;6";x,1,x,3,2,4;B,B,D,G#
B;m6;"1;b3;5;6";1,x,3,1,4,1;B,B,D,G#,B
B;m6;"1;b3;5;6";x,1,2,1,3,x;G#,D,F#,B
B;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;B,D#,A,C
B;7(b9);"1;3;5;b7;b9";3,2,4,1,x,x;B,D#,A,C
B;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;B,A,D#,F#,B
B;7(b9);"1;3;5;b7;b9";x,2,1,3,1,4;B,D#,A,C,F#
B;7(b9);"1;3;5;b7;b9";1,x,2,3,x,4;B,A,D#,C
B;7(b9);"1;3;5;b7;b9";x,2,3,1,4,x;D#,A,C,F#
B;m9;"1;b3;5;b7;9";x,1,0,2,3,x;B,D,A,C#
B;m9;"1;b3;5;b7;9";3,1,4,2,x,x;B,D,A,C#
B;m9;"1;b3;5;b7;9";1,3,1,1,1,4;B,F#,A,D,F#,C#
B;sus4;"1;4;5";x,1,2,3,4,1;B,F#,B,E,F#
B;sus4;"1;4;5";x,x,1,1,2,4;F#,B,E,B
B;sus4;"1;4;5";1,1,3,4,1,1;B,E,B,E,F#,B
B;sus4;"1;4;5";x,1,3,3,4,x;B,F#,B,E
B;sus4;"1;4;5";x,1,3,4,0,0;B,F#,B,B,E
B;6/9;"1;3;5;6;9";x,2,1,1,3,4;B,D#,G#,C#,F#
B;6/9;"1;3;5;6;9";2,1,1,1,3,4;B,D#,G#,C#,F#,B
B;6/9;"1;3;5;6;9";x,x,2,1,3,4;B,D#,G#,C#
C;9(#5);"1;3;#5;b7;9";x,x,1,2,3,4;Bb,E,G#,D
C;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;C,E,Bb,D,A
C;13;"1;3;5;b7;9;11;13";3,x,4,2,1,1;C,Bb,D,E,A
C;13;"1;3;5;b7;9;11;13";1,x,1,2,3,4;C,Bb,E,A,D
C;13;"1;3;5;b7;9;11;13";1,x,2,3,4,x;C,Bb,E,A
C;13;"1;3;5;b7;9;11;13";1,3,1,2,4,1;C,G,Bb,E,A,C
C;13;"1;3;5;b7;9;11;13";x,x,1,2,2,4;E,Bb,D,A
C;13;"1;3;5;b7;9;11;13";x,1,x,1,1,4;C,Bb,D,A
C;13;"1;3;5;b7;9;11;13";1,x,1,2,3,1;C,Bb,E,A,C
C;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;C,E,Bb,D#
C;7(#9);"1;3;5;b7;#9";2,1,3,3,3,x;C,E,Bb,D#,G
C;7(#9);"1;3;5;b7;#9";1,3,1,2,1,4;C,G,Bb,E,G,D#
C;9;"1;3;5;b7;9";x,2,1,3,4,x;C,E,Bb,D
C;9;"1;3;5;b7;9";x,1,3,2,4,x;E,Bb,D,G
C;9;"1;3;5;b7;9";x,x,2,1,3,4;Bb,D,G,C
C;9;"1;3;5;b7;9";x,2,1,3,3,3;C,E,Bb,D,G
C;9;"1;3;5;b7;9";x,x,1,3,2,1;C,G,Bb,D
C;9;"1;3;5;b7;9";2,x,1,3,3,3;G,E,Bb,D,G
C;9;"1;3;5;b7;9";2,1,3,1,4,x;C,E,Bb,D,G
C;9;"1;3;5;b7;9";x,x,2,1,4,3;C,E,Bb,D
C;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Gb,C,E,Bb,D,Gb
C;9b5;"1;3;b5;b7;9";2,1,3,1,1,4;C,E,Bb,D,Gb,C
C;9b5;"1;3;b5;b7;9";x,x,1,2,3,1;C,Gb,Bb,D
C;maj13;"1;3;5;7;9;11;13";1,x,2,3,4,x;C,B,E,A
C;maj13;"1;3;5;7;9;11;13";1,x,2,3,4,4;C,B,E,A,D
C;maj13;"1;3;5;7;9;11;13";x,1,3,2,1,4;C,G,B,D,A
C;maj13;"1;3;5;7;9;11;13";x,1,4,2,1,x;C,A,B,D
C;maj13;"1;3;5;7;9;11;13";x,1,x,2,3,4;C,B,E,A
C;maj13;"1;3;5;7;9;11;13";1,1,3,2,1,4;G,C,G,B,D,A
C;7;"1;3;5;b7";x,3,2,4,1,0;C,E,Bb,C,E
C;7;"1;3;5;b7";x,1,3,1,4,1;C,G,Bb,E,G
C;7;"1;3;5;b7";1,3,1,2,4,1;C,G,Bb,E,Bb,C
C;7;"1;3;5;b7";x,x,1,1,1,3;G,C,E,Bb
C;7;"1;3;5;b7";x,2,1,3,x,x;C,E,Bb
C;7;"1;3;5;b7";x,x,3,2,4,1;C,E,Bb,C
C;7;"1;3;5;b7";1,3,1,2,1,1;C,G,Bb,E,G,C
C;7;"1;3;5;b7";1,x,2,4,3,x;C,Bb,E,G
C;7;"1;3;5;b7";x,x,1,3,2,4;C,G,Bb,E
C;7;"1;3;5;b7";x,x,3,4,2,1;E,Bb,C,E
C;7;"1;3;5;b7";x,2,1,3,x,4;C,E,Bb,G
C;7;"1;3;5;b7";2,x,1,3,x,x;G,E,Bb
C;7;"1;3;5;b7";4,3,1,1,1,2;C,E,G,C,E,Bb
C;7;"1;3;5;b7";x,3,2,4,1,x;C,E,Bb,C
C;7;"1;3;5;b7";x,x,3,1,4,1;G,Bb,E,G
C;7;"1;3;5;b7";x,x,2,3,1,4;E,Bb,C,G
C;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;Gb,C,Eb,Bbb
C;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;Eb,Bbb,C,Gb
C;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;C,Gb,Bbb,Eb
C;dim7;"1;b3;b5;bb7";x,x,x,2,1,3;Gb,Bbb,Eb
C;dim7;"1;b3;b5;bb7";3,x,1,4,2,x;Gb,Eb,Bbb,C
C;dim7;"1;b3;b5;bb7";x,3,1,2,x,x;C,Eb,Bbb
C;dim7;"1;b3;b5;bb7";2,x,1,3,x,x;C,Bbb,Eb
C;aug;"1;3;#5";x,3,2,1,1,x;C,E,G#,C
C;aug;"1;3;#5";4,3,2,1,x,x;G#,C,E,G#
C;aug;"1;3;#5";x,x,4,2,3,1;C,E,G#,C
C;maj;"1;3;5";0,3,2,0,1,0;E,C,E,G,C,E
C;maj;"1;3;5";x,1,3,3,3,x;C,G,C,E
C;maj;"1;3;5";1,3,4,2,1,1;C,G,C,E,G,C
C;maj;"1;3;5";x,3,2,0,1,0;C,E,G,C,E
C;maj;"1;3;5";x,x,x,0,1,0;G,C,E
C;maj;"1;3;5";x,1,3,3,3,1;C,G,C,E,G
C;maj;"1;3;5";x,1,2,3,4,0;C,G,C,E,E
C;maj;"1;3;5";3,4,2,0,1,0;G,C,E,G,C,E
C;maj;"1;3;5";2,x,x,3,x,x;C,E
C;maj;"1;3;5";x,3,2,0,1,x;C,E,G,C
C;maj;"1;3;5";x,x,1,1,1,4;G,C,E,C
C;maj;"1;3;5";x,x,x,3,4,1;C,E,G
C;maj;"1;3;5";x,x,1,1,1,x;G,C,E
C;maj;"1;3;5";x,2,1,x,x,x;C,E
C;maj;"1;3;5";x,x,3,2,1,1;C,E,G,C
C;maj;"1;3;5";x,3,2,0,1,4;C,E,G,C,G
C;maj;"1;3;5";x,1,x,0,4,x;C,G,E
C;maj;"1;3;5";3,x,2,0,1,0;G,E,G,C,E
C;11;"1;3;5;b7;9;11";x,1,1,1,1,1;C,F,Bb,D,G
C;11;"1;3;5;b7;9;11";3,x,4,2,1,1;C,Bb,D,F,Bb
C;11;"1;3;5;b7;9;11";x,x,1,1,2,1;C,F,Bb,D
C;maj9;"1;3;5;7;9";x,2,1,4,3,x;C,E,B,D
C;maj9;"1;3;5;7;9";2,1,3,1,x,x;C,E,B,D
C;maj9;"1;3;5;7;9";x,x,4,1,2,1;C,D,G,B
C;maj9;"1;3;5;7;9";x,1,4,3,2,0;C,G,B,D,E
C;maj9;"1;3;5;7;9";x,1,0,3,2,0;C,D,B,D,E
C;maj9;"1;3;5;7;9";x,3,0,0,0,0;C,D,G,B,E
C;maj9;"1;3;5;7;9";x,x,1,3,2,2;E,B,D,G
C;maj9;"1;3;5;7;9";x,x,2,3,1,4;B,E,G,D
C;maj9;"1;3;5;7;9";x,2,0,0,1,0;B,D,G,C,E
C;maj9;"1;3;5;7;9";2,x,4,1,3,x;C,B,D,G
C;maj9;"1;3;5;7;9";x,x,2,1,4,3;C,E,B,D
C;sus2;"1;2;5";x,1,3,4,1,1;C,G,C,D,G
C;sus2;"1;2;5";x,2,x,0,3,4;C,G,D,G
C;sus2;"1;2;5";x,2,0,0,3,4;C,D,G,D,G
C;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;C,Bb,Eb,F
C;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;C,Eb,Bb,D,F
C;m11;"1;b3;5;b7;9;11";2,x,3,4,1,1;C,Bb,Eb,F,Bb
C;m11;"1;b3;5;b7;9;11";x,1,1,1,2,1;C,F,Bb,Eb,G
C;m11;"1;b3;5;b7;9;11";x,1,1,1,1,1;C,F,Bb,D,G
C;m11;"1;b3;5;b7;9;11";x,x,3,4,1,x;Bb,Eb,F
C;m11;"1;b3;5;b7;9;11";x,x,1,3,1,1;Eb,Bb,C,F
C;add9;"1;3;5;9";x,2,1,0,3,4;C,E,G,D,G
C;add9;"1;3;5;9";x,2,1,0,3,0;C,E,G,D,E
C;add9;"1;3;5;9";x,x,3,2,1,4;C,E,G,D
C;add9;"1;3;5;9";x,1,0,0,2,0;C,D,G,D,E
C;add9;"1;3;5;9";x,3,0,0,1,0;C,D,G,C,E
C;m7b5;"1;b3;b5;b7";x,1,3,2,4,x;C,Gb,Bb,Eb
C;m7b5;"1;b3;b5;b7";2,x,3,4,1,x;C,Bb,Eb,Gb
C;m7b5;"1;b3;b5;b7";1,2,1,1,x,x;C,Gb,Bb,Eb
C;m7b5;"1;b3;b5;b7";x,x,1,2,2,2;C,Gb,Bb,Eb
C;m7b5;"1;b3;b5;b7";x,2,x,3,4,1;C,Bb,Eb,Gb
C;m13;"1;b3;5;b7;9;11;13";2,x,3,3,4,x;C,Bb,Eb,A
C;m13;"1;b3;5;b7;9;11;13";x,x,1,2,2,4;Eb,Bb,D,A
C;m;"1;b3;5";x,4,1,0,2,x;C,Eb,G,C
C;m;"1;b3;5";x,1,3,4,2,1;C,G,C,Eb,G
C;m;"1;b3;5";1,3,4,1,1,1;C,G,C,Eb,G,C
C;m;"1;b3;5";x,1,3,4,2,x;C,G,C,Eb
C;m;"1;b3;5";x,x,3,4,2,1;G,C,Eb,G
C;m;"1;b3;5";x,x,x,3,2,1;C,Eb,G
C;m;"1;b3;5";x,1,x,0,2,x;C,G,Eb
C;m;"1;b3;5";x,1,x,3,2,1;C,C,Eb,G
C;m;"1;b3;5";4,2,1,1,x,x;C,Eb,G,C
C;m;"1;b3;5";x,x,1,3,4,2;C,G,C,Eb
C;m;"1;b3;5";x,4,2,1,3,x;C,Eb,G,C
C;m;"1;b3;5";x,x,x,1,1,1;Eb,G,C
C;m;"1;b3;5";x,x,3,1,1,1;C,Eb,G,C
C;m;"1;b3;5";x,x,3,1,1,x;C,Eb,G
C;m;"1;b3;5";x,3,4,1,x,x;G,C,Eb
C;m;"1;b3;5";2,1,1,x,x,x;Eb,G,C
C;m;"1;b3;5";x,x,3,4,2,x;G,C,Eb
C;m;"1;b3;5";x,2,1,1,x,x;Eb,G,C
C;m;"1;b3;5";4,2,1,x,x,x;C,Eb,G
C;7b5;"1;3;b5;b7";x,1,2,1,3,x;C,Gb,Bb,E
C;7b5;"1;3;b5;b7";x,x,2,4,1,3;Bb,E,Gb,C
C;7b5;"1;3;b5;b7";1,3,2,4,x,x;C,Gb,Bb,E
C;m7;"1;b3;5;b7";x,3,1,4,1,x;C,Eb,Bb,C
C;m7;"1;b3;5;b7";x,1,3,1,2,1;C,G,Bb,Eb,G
C;m7;"1;b3;5;b7";1,3,1,1,4,1;C,G,Bb,Eb,Bb,C
C;m7;"1;b3;5;b7";2,x,3,3,3,x;C,Bb,Eb,G
C;m7;"1;b3;5;b7";x,1,x,2,3,x;C,Bb,Eb
C;m7;"1;b3;5;b7";1,3,1,1,1,1;C,G,Bb,Eb,G,C
C;m7;"1;b3;5;b7";2,x,x,3,4,1;C,Eb,G,Bb
C;m7;"1;b3;5;b7";x,x,1,3,2,2;C,G,Bb,Eb
C;m7;"1;b3;5;b7";x,2,1,3,4,x;C,Eb,Bb,Eb
C;m(maj7);"1;b3;5;7";1,x,4,2,3,x;C,B,Eb,G
C;m(maj7);"1;b3;5;7";x,1,3,2,2,x;C,G,B,Eb
C;m(maj7);"1;b3;5;7";x,1,4,2,3,1;C,G,B,Eb,G
C;dim;"1;b3;b5";x,1,2,3,4,x;C,Gb,C,Eb
C;dim;"1;b3;b5";x,x,4,3,1,2;C,Eb,Gb,C
C;dim;"1;b3;b5";1,2,4,3,x,x;C,Gb,C,Eb
C;6;"1;3;5;6";x,4,2,3,1,0;C,E,A,C,E
C;6;"1;3;5;6";x,1,3,3,3,3;C,G,C,E,A
C;6;"1;3;5;6";1,x,3,2,4,1;C,C,E,A,C
C;6;"1;3;5;6";2,x,1,4,3,x;C,A,E,G
C;6;"1;3;5;6";x,x,3,2,4,1;C,E,A,C
C;6;"1;3;5;6";x,x,x,1,1,1;C,E,A
C;6;"1;3;5;6";2,x,1,4,x,x;C,A,E
C;6;"1;3;5;6";x,4,2,3,1,x;C,E,A,C
C;6;"1;3;5;6";x,2,1,1,x,x;C,E,A
C;6;"1;3;5;6";x,x,1,1,1,1;G,C,E,A
C;7(#5);"1;3;#5;b7";x,1,2,1,1,x;Bb,E,G#,C
C;7(#5);"1;3;#5;b7";x,1,4,1,3,2;C,G#,Bb,E,G#
C;7(#5);"1;3;#5;b7";1,x,1,2,3,1;C,Bb,E,G#,C
C;7(#5);"1;3;#5;b7";1,x,2,3,4,x;C,Bb,E,G#
C;7sus4;"1;4;5;b7";x,2,3,4,1,x;C,F,Bb,C
C;7sus4;"1;4;5;b7";x,1,3,1,4,1;C,G,Bb,F,G
C;7sus4;"1;4;5;b7";1,3,1,4,1,1;C,G,Bb,F,G,C
C;maj7;"1;3;5;7";x,3,2,0,0,0;C,E,G,B,E
C;maj7;"1;3;5;7";x,1,3,2,4,1;C,G,B,E,G
C;maj7;"1;3;5;7";x,x,4,3,2,1;C,E,G,B
C;maj7;"1;3;5;7";x,1,3,2,4,x;C,G,B,E
C;maj7;"1;3;5;7";1,x,3,4,2,x;C,B,E,G
C;maj7;"1;3;5;7";3,4,2,0,0,0;G,C,E,G,B,E
C;maj7;"1;3;5;7";1,3,4,2,0,0;C,G,C,E,B,E
C;maj7;"1;3;5;7";x,1,3,4,0,0;C,G,C,B,E
C;maj7;"1;3;5;7";1,x,3,4,x,x;C,B,E
C;maj7;"1;3;5;7";x,2,1,0,0,3;C,E,G,B,G
C;maj7;"1;3;5;7";x,2,4,0,0,0;C,G,G,B,E
C;maj7;"1;3;5;7";x,x,1,1,1,3;G,C,E,B
C;maj7;"1;3;5;7";x,x,2,3,1,1;B,E,G,C
C;maj7;"1;3;5;7";x,x,1,3,3,3;C,G,B,E
C;maj7;"1;3;5;7";x,1,3,2,4,0;C,G,B,E,E
C;maj7;"1;3;5;7";x,x,2,4,1,3;E,B,C,G
C;maj7;"1;3;5;7";2,x,1,3,4,x;E,C,G,B
C;5;"1;5";x,1,3,x,x,x;C,G
C;5;"1;5";1,3,x,x,x,x;C,G
C;5;"1;5";x,1,3,4,x,x;C,G,C
C;5;"1;5";1,3,4,x,x,x;C,G,C
C;5;"1;5";1,1,3,x,x,x;G,C,G
C;5;"1;5";x,x,2,3,x,x;G,C
C;5;"1;5";x,x,1,3,4,x;C,G,C
C;7(#11);"1;3;5;b7;#11";2,x,3,4,1,x;C,Bb,E,F#
C;7(#11);"1;3;5;b7;#11";x,1,3,1,x,x;C,F#,Bb
C;7(#11);"1;3;5;b7;#11";x,x,x,1,3,2;C,F#,Bb
C;m6;"1;b3;5;6";x,3,1,2,1,x;C,Eb,A,C
C;m6;"1;b3;5;6";x,1,x,3,2,4;C,C,Eb,A
C;m6;"1;b3;5;6";1,x,3,1,4,1;C,C,Eb,A,C
C;m6;"1;b3;5;6";2,x,1,3,4,x;C,A,Eb,G
C;m6/9;"1;b3;5;6;9";x,x,1,2,2,4;A,Eb,G,D
C;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;C,E,Bb,Db
C;7(b9);"1;3;5;b7;b9";3,2,4,1,x,x;C,E,Bb,Db
C;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;C,Bb,E,G,Db
C;7(b9);"1;3;5;b7;b9";x,2,1,3,1,4;C,E,Bb,Db,G
C;7(b9);"1;3;5;b7;b9";3,x,1,4,2,x;G,E,Bb,Db
C;m9;"1;b3;5;b7;9";x,2,1,3,4,x;C,Eb,Bb,D
C;m9;"1;b3;5;b7;9";3,1,4,2,x,x;C,Eb,Bb,D
C;m9;"1;b3;5;b7;9";1,3,1,1,1,4;C,G,Bb,Eb,G,D
C;m9;"1;b3;5;b7;9";x,x,2,1,4,3;C,Eb,Bb,D
C;13(b9);"1;3;5;b7;b9;11;13";x,x,1,2,4,3;Bb,E,A,Db
C;sus4;"1;4;5";x,3,4,0,1,x;C,F,G,C
C;sus4;"1;4;5";x,1,2,3,4,1;C,G,C,F,G
C;sus4;"1;4;5";1,1,3,4,1,1;C,F,C,F,G,C
C;6/9;"1;3;5;6;9";x,2,1,1,3,4;C,E,A,D,G
C;6/9;"1;3;5;6;9";2,1,1,1,3,4;C,E,A,D,G,C
C;6/9;"1;3;5;6;9";x,x,2,1,3,4;C,E,A,D
C;6/9;"1;3;5;6;9";x,2,1,1,3,x;C,E,A,D
D;9(#5);"1;3;#5;b7;9";x,1,2,1,1,x;C,F#,A#,D
D;9(#5);"1;3;#5;b7;9";x,x,1,3,3,4;F#,C,E,A#
D;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;D,F#,C,E,B
D;13;"1;3;5;b7;9;11;13";3,x,4,2,1,1;D,C,E,F#,B
D;13;"1;3;5;b7;9;11;13";1,x,1,2,3,4;D,C,F#,B,E
D;13;"1;3;5;b7;9;11;13";1,x,2,3,4,x;D,C,F#,B
D;13;"1;3;5;b7;9;11;13";x,1,3,1,1,4;D,A,C,E,B
D;13;"1;3;5;b7;9;11;13";x,2,1,3,0,4;D,F#,C,B,A
D;13;"1;3;5;b7;9;11;13";x,x,1,2,3,1;C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,1,3,3,2,x;C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,x,1,3,3,4;F#,C,E,B
D;13;"1;3;5;b7;9;11;13";x,1,x,2,4,4;D,C,F#,B
D;13;"1;3;5;b7;9;11;13";x,0,1,2,2,4;A,F#,C,E,B
D;13;"1;3;5;b7;9;11;13";1,3,1,2,4,1;D,A,C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,x,1,2,3,4;C,F#,B,E
D;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;D,F#,C,E#
D;7(#9);"1;3;5;b7;#9";2,1,3,3,3,x;D,F#,C,E#,A
D;7(#9);"1;3;5;b7;#9";1,3,1,2,1,4;D,A,C,F#,A,E#
D;9;"1;3;5;b7;9";x,0,x,2,1,0;A,A,C,E
D;9;"1;3;5;b7;9";x,2,1,3,4,x;D,F#,C,E
D;9;"1;3;5;b7;9";x,1,3,2,4,0;F#,C,E,A,E
D;9;"1;3;5;b7;9";2,x,0,3,1,0;F#,D,A,C,E
D;9;"1;3;5;b7;9";x,2,1,3,3,3;D,F#,C,E,A
D;9;"1;3;5;b7;9";x,2,x,1,3,0;C,A,D,E
D;9;"1;3;5;b7;9";x,1,3,1,1,1;D,A,C,E,A
D;9;"1;3;5;b7;9";x,x,1,3,2,1;D,A,C,E
D;9;"1;3;5;b7;9";x,1,3,2,4,x;F#,C,E,A
D;9;"1;3;5;b7;9";2,x,1,3,3,3;A,F#,C,E,A
D;9b5;"1;3;b5;b7;9";x,x,0,1,2,0;D,Ab,C,E
D;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Ab,D,F#,C,E,Ab
D;9b5;"1;3;b5;b7;9";2,1,3,1,1,4;D,F#,C,E,Ab,D
D;maj13;"1;3;5;7;9;11;13";x,1,1,1,2,1;F#,B,E,A,C#
D;7;"1;3;5;b7";x,0,0,2,1,3;A,D,A,C,F#
D;7;"1;3;5;b7";x,1,3,1,4,1;D,A,C,F#,A
D;7;"1;3;5;b7";1,3,1,2,4,1;D,A,C,F#,C,D
D;7;"1;3;5;b7";x,x,0,2,1,3;D,A,C,F#
D;7;"1;3;5;b7";x,4,0,1,3,2;C,D,A,D,F#
D;7;"1;3;5;b7";x,3,2,4,1,x;D,F#,C,D
D;7;"1;3;5;b7";x,2,1,3,x,x;D,F#,C
D;7;"1;3;5;b7";x,x,1,1,1,3;A,D,F#,C
D;7;"1;3;5;b7";x,x,3,2,4,1;D,F#,C,D
D;7;"1;3;5;b7";1,x,2,3,x,x;D,C,F#
D;7;"1;3;5;b7";x,x,2,3,1,4;F#,C,D,A
D;7;"1;3;5;b7";1,x,2,4,3,x;D,C,F#,A
D;7;"1;3;5;b7";x,x,1,3,2,4;D,A,C,F#
D;7;"1;3;5;b7";2,x,1,1,1,x;C,A,D,F#
D;7;"1;3;5;b7";x,0,4,1,1,x;A,C,D,F#
D;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;Ab,D,F,Cb
D;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;F,Cb,D,Ab
D;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Cb,F,Ab,D
D;dim7;"1;b3;b5;bb7";2,x,1,3,1,x;D,Cb,F,Ab
D;aug;"1;3;#5";x,3,2,1,1,x;D,F#,A#,D
D;aug;"1;3;#5";4,3,2,1,x,x;A#,D,F#,A#
D;aug;"1;3;#5";x,x,4,2,3,1;D,F#,A#,D
D;aug;"1;3;#5";x,x,0,3,4,2;D,A#,D,F#
D;maj;"1;3;5";x,0,0,1,3,2;A,D,A,D,F#
D;maj;"1;3;5";x,1,3,3,3,x;D,A,D,F#
D;maj;"1;3;5";1,3,4,2,1,1;D,A,D,F#,A,D
D;maj;"1;3;5";x,x,0,1,3,2;D,A,D,F#
D;maj;"1;3;5";x,4,3,1,2,1;D,F#,A,D,F#
D;maj;"1;3;5";x,1,3,3,3,1;D,A,D,F#,A
D;maj;"1;3;5";x,0,3,1,2,1;A,F#,A,D,F#
D;maj;"1;3;5";x,x,0,3,4,1;D,D,F#,A
D;maj;"1;3;5";x,4,3,1,2,x;D,F#,A,D
D;maj;"1;3;5";2,1,x,4,x,x;D,F#,F#
D;maj;"1;3;5";x,x,3,1,2,1;F#,A,D,F#
D;maj;"1;3;5";x,x,1,1,1,x;A,D,F#
D;maj;"1;3;5";x,0,3,1,x,x;A,F#,A
D;maj;"1;3;5";x,x,1,1,1,4;A,D,F#,D
D;maj;"1;3;5";x,x,3,2,1,1;D,F#,A,D
D;maj;"1;3;5";x,2,1,x,x,x;D,F#
D;11;"1;3;5;b7;9;11";x,0,0,0,1,0;A,D,G,C,E
D;11;"1;3;5;b7;9;11";x,1,1,1,1,1;D,G,C,E,A
D;11;"1;3;5;b7;9;11";4,x,3,2,1,1;D,C,E,G,C
D;maj9;"1;3;5;7;9";x,0,4,1,2,0;A,F#,A,C#,E
D;maj9;"1;3;5;7;9";x,2,1,4,3,x;D,F#,C#,E
D;maj9;"1;3;5;7;9";x,0,4,1,2,1;A,D,E,A,C#
D;maj9;"1;3;5;7;9";x,3,4,1,2,0;C#,F#,A,D,E
D;sus2;"1;2;5";x,x,0,1,3,0;D,A,D,E
D;sus2;"1;2;5";x,0,0,1,3,0;A,D,A,D,E
D;sus2;"1;2;5";x,1,3,4,1,1;D,A,D,E,A
D;sus2;"1;2;5";1,1,3,4,1,1;A,D,A,D,E,A
D;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;D,C,F,G
D;m11;"1;b3;5;b7;9;11";x,x,1,3,4,1;F,C,E,G
D;m11;"1;b3;5;b7;9;11";x,x,2,3,1,4;C,F,G,D
D;m11;"1;b3;5;b7;9;11";x,x,1,3,1,1;F,C,D,G
D;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;D,F,C,E,G
D;m11;"1;b3;5;b7;9;11";x,1,1,1,2,1;D,G,C,F,A
D;m11;"1;b3;5;b7;9;11";x,x,3,1,4,x;A,C,G
D;m11;"1;b3;5;b7;9;11";x,2,1,3,1,1;D,F,C,D,G
D;m11;"1;b3;5;b7;9;11";x,0,2,0,3,0;A,F,G,D,E
D;m11;"1;b3;5;b7;9;11";2,x,3,4,1,1;D,C,F,G,C
D;m13;"1;b3;5;b7;9;11;13";x,1,3,1,2,4;D,A,C,F,B
D;m;"1;b3;5";x,0,0,2,3,1;A,D,A,D,F
